country_code,Year,Nitrogen oxide (NOx),Sulphur dioxide (SO₂),Carbon monoxide (CO),Ammonia (NH₃)
ZAF,2014,1832706.587,3177070.013,6372447.834,349249.0923
ZAF,2015,1716649.329,2937658.464,6123579.476,339635.5184
ZAF,2016,1694928.861,2970063.82,5973589.29,342591.195
ZAF,2017,1651765.393,2963100.141,6627175.566,345922.2807
ZAF,2018,1646267.36,2995932.618,6626087.208,348260.3842
ZAF,2019,1640120.449,3036019.293,6624304.617,350476.1361
KOR,1990,884634.7044,1159141.557,1049635.225,277762.4155
KOR,1991,1000944.252,1213098.518,1070019.282,271801.8085
KOR,1992,1110515.577,1242553.56,1089824.336,286450.6345
KOR,1993,1232870.543,1199770.824,1111359.346,280670.1541
KOR,1994,1227025.824,1100159.816,1149513.393,299042.4133
KOR,1995,1309604.157,985540.8013,1172683.287,294945.9676
KOR,1996,1316172.179,827817.9541,1203063.475,320843.3821
KOR,1997,1351331.754,783316.4895,1203038.866,331216.4025
KOR,1998,1147360.737,552530.6836,1107935.64,277651.7256
KOR,1999,1247196.287,483982.135,1092636.664,274843.839
KOR,2000,1289255.495,485133.4378,1110948.201,266788.9639
KOR,2001,1375611.759,487098.6374,1044104.011,262010.0138
KOR,2002,1382304.68,473376.5445,992947.4496,252975.6711
KOR,2003,1499076.435,468787.9069,972155.6461,265518.9074
KOR,2004,1496281.779,438703.6585,974898.5768,273676.8119
KOR,2005,1395971.925,394135.329,918719.0021,276925.3778
KOR,2006,1353417.672,426476.5106,968920.7029,265018.6095
KOR,2007,1212244.439,380814.3468,907595.4073,308875.2549
KOR,2008,1105560.762,384682.9888,852214.6542,266091.4229
KOR,2009,1050327.072,358159.1248,862349.6807,273721.3994
KOR,2010,1060932.036,365043.9092,944463.537,290146.1245
KOR,2011,994194.6542,375559.2318,921832.4728,276795.5813
KOR,2012,1020122.481,361061.2046,900683.2316,303858.8412
KOR,2013,1027331.668,346110.5757,896140.7327,293373.4222
KOR,2014,1013284.919,308428.9209,866065.9695,293086.766
KOR,2015,1024785.495,317998.5909,920226.6626,297752.2816
KOR,2016,1117718.227,329516.7715,927313.5402,301874.3716
KOR,2017,1055211.397,292031.308,922399.5856,308901.9329
KOR,2018,1047420.16,289730.7311,914160.918,310395.6718
KOR,2019,1008372.288,278491.7576,890880.2828,311140.1434
SSD,1990,7011.408278,579.6037812,532672.0713,56295.5913
SSD,1991,6961.128546,568.6255961,520807.1595,54724.45439
SSD,1992,7112.091458,544.6128494,500227.0537,56461.30298
SSD,1993,7212.316435,522.3787017,480499.9577,57264.04975
SSD,1994,7355.379448,509.9314369,489997.8215,58423.98235
SSD,1995,7304.102585,508.3905845,486635.7714,58000.42423
SSD,1996,7543.071175,516.1181732,487614.0567,60929.88755
SSD,1997,7848.583019,525.9100749,493164.2308,63315.95198
SSD,1998,8197.919301,544.4219861,505361.0331,65442.97844
SSD,1999,8725.70459,673.0037749,518757.3293,69527.60136
SSD,2000,9304.685427,769.3538267,532830.6776,73936.04683
SSD,2001,9795.358302,774.5208592,548048.1036,79380.77809
SSD,2002,10244.01177,1038.282926,571777.7509,81603.02398
SSD,2003,10714.39147,1104.839427,560679.1819,84657.62217
SSD,2004,11056.09028,1194.983604,550486.3461,86841.81294
SSD,2005,11511.44126,1232.307339,541964.6888,89360.73145
SSD,2006,11843.01479,1337.465191,545484.2695,90675.14688
SSD,2007,12356.07354,1609.458945,547064.6705,92535.27345
SSD,2008,12662.48682,1627.712761,563223.2406,94808.65507
SSD,2009,13069.11847,1697.796246,588128.3796,97590.76014
SSD,2010,13464.11312,1725.341899,613894.0633,100937.6067
SSD,2011,13379.42561,1760.160583,640383.1731,101398.9887
SSD,2012,29347.62717,4112.726193,647827.4297,105589.2219
SSD,2013,29486.09336,4254.751078,671287.265,109051.7286
SSD,2014,30457.23886,4470.605918,695912.4246,112180.2484
SSD,2015,32280.42376,5212.719622,721024.0199,114417.9911
SSD,2016,31273.57158,4667.094388,736251.6787,118052.1039
SSD,2017,28352.95145,4318.798092,749752.4777,121398.8518
SSD,2018,28988.50179,4420.12548,755340.3523,124480.1503
SSD,2019,29606.92214,4515.127696,760807.9744,127522.3096
ESP,1990,1326523.452,2037107.738,3168635.91,486953.6383
ESP,1991,1376161.791,2057683.306,3229919.557,469993.8493
ESP,1992,1418782.633,2040537.826,3263218.467,443973.7595
ESP,1993,1388235.325,1941972.314,3081037.333,446502.6967
ESP,1994,1394916.483,1894955.927,2972710.111,453421.9245
ESP,1995,1380912.299,1765771.17,2666034.765,470358.186
ESP,1996,1332462.129,1552812.402,2654729.835,485327.207
ESP,1997,1328758.837,1626292.897,2483706.431,501567.1407
ESP,1998,1316142.688,1496550.139,2438606.615,519130.9351
ESP,1999,1337629.292,1510193.339,2284968.984,526475.0881
ESP,2000,1359802.966,1389478.017,2148643.051,535631.3113
ESP,2001,1331870.006,1329171.887,2049892.574,536802.679
ESP,2002,1370092.601,1470646.507,1955665.201,535835.9151
ESP,2003,1355495.178,1216994.369,1853212.586,550945.1889
ESP,2004,1388573.028,1249389.837,1768983.917,536264.3466
ESP,2005,1367060.966,1205763.634,1686971.183,519738.8805
ESP,2006,1316352.302,1085133.742,1577275.424,503950.9384
ESP,2007,1301641.39,1052738.883,1579797.455,510426.0115
ESP,2008,1097984.015,391014.2963,1477367.528,464626.1101
ESP,2009,970452.3872,291707.422,1329905.139,471718.0864
ESP,2010,904798.5801,249562.3501,1401410.584,474298.4165
ESP,2011,887128.8183,286732.8059,1359124.864,446874.3599
ESP,2012,851209.2,284024.8079,1297961.277,464918.9406
ESP,2013,736917.4615,226079.6881,1279343.756,473796.1555
ESP,2014,742593.6574,246202.3001,1292845.545,477035.3212
ESP,2015,747745.2893,263144.0687,1278694.692,497706.0242
ESP,2016,715664.1049,225152.4807,1274502.991,502107.1374
ESP,2017,715826.9897,237472.217,1290567.322,509155.2074
ESP,2018,684640.414,222599.3548,1270171.888,509668.9463
ESP,2019,641691.5841,188274.4519,1240913.415,510394.0233
LKA,1990,91525.94442,33331.08074,1219203.959,113620.1455
LKA,1991,95907.28359,35654.96082,1222377.042,115496.8142
LKA,1992,108382.354,47413.43307,1276210.098,117781.2186
LKA,1993,112312.3046,47164.19395,1276285.032,119028.9082
LKA,1994,114159.2447,47619.25984,1242070.166,119697.8497
LKA,1995,116996.6812,40754.09236,1261882.085,119916.2062
LKA,1996,142001.1724,67778.7353,1357591.646,119822.6284
LKA,1997,139274.8228,69443.48333,1392036.771,118245.4558
LKA,1998,144969.1174,82277.3593,1391257.624,117174.2644
LKA,1999,154844.9577,85307.00656,1456171.227,117671.7005
LKA,2000,169288.3823,105565.1279,1542301.105,118919.3944
LKA,2001,168958.3136,103640.9295,1513248.57,118686.0106
LKA,2002,178307.9009,107165.7384,1541418.036,126661.2029
LKA,2003,182158.809,118660.7523,1574414.45,116845.4258
LKA,2004,192103.2109,122605.6618,1626837.807,122368.7059
LKA,2005,194065.7022,138194.1359,1674814.597,128689.6487
LKA,2006,195822.9707,115858.1525,1710191.578,124411.4584
LKA,2007,205538.5172,123482.539,1732660.174,125239.499
LKA,2008,210511.0883,119006.6038,1781818.754,138481.5535
LKA,2009,203962.2523,118015.7455,1807594.286,138355.335
LKA,2010,225485.8098,120030.0299,1905966.72,140382.7174
LKA,2011,239510.0614,141838.8598,1883182.069,139852.4789
LKA,2012,246695.6337,156585.8095,2068305.571,143132.1881
LKA,2013,237885.6691,113420.9031,1875203.446,140611.3641
LKA,2014,250914.8207,139318.2818,1919774.497,141574.3916
LKA,2015,260818.2936,174598.182,1900682.476,142743.2673
LKA,2016,270419.9062,179933.576,1917348.735,142215.1201
LKA,2017,294130.0185,174053.5675,1966460.987,142192.1043
LKA,2018,311723.4304,237571.9994,2033477.627,142720.6449
LKA,2019,324498.9265,245299.8032,2047772.023,143212.6594
SDN,1990,97594.89077,37474.05197,2265467.067,215222.2085
SDN,1991,92486.24581,36842.29107,2294352.691,220405.1232
SDN,1992,92813.3821,32048.91896,2345457.721,240537.8491
SDN,1993,85339.79027,22027.46191,2313810.944,258903.4937
SDN,1994,99580.11615,37312.87676,2572952.483,279900.0017
SDN,1995,99543.73438,33933.73107,2555707.791,286317.6149
SDN,1996,102156.0292,30747.60774,2616523.006,303043.9447
SDN,1997,109875.2632,40227.03704,2607307.144,310840.7536
SDN,1998,108307.285,34432.38244,2565713.32,313851.0503
SDN,1999,110812.2176,32207.49957,2561084.806,324731.9477
SDN,2000,115251.9834,34914.69846,2502187.397,337319.1587
SDN,2001,125650.4586,36443.54654,2559312.259,356052.3042
SDN,2002,137160.3201,44749.02363,2643305.491,362291.9903
SDN,2003,146043.5934,45061.38544,2543998.975,372206.7164
SDN,2004,154196.9796,47837.77857,2449017.405,378043.0446
SDN,2005,166430.748,57429.431,2382617.42,383975.1594
SDN,2006,188906.7941,74182.97156,2450132.343,385603.2201
SDN,2007,191480.0465,82037.36918,2323437.528,383362.8844
SDN,2008,204333.7198,99342.15763,2344121.77,384597.6873
SDN,2009,203872.9013,104083.5574,2434130.26,388475.037
SDN,2010,191714.9886,103949.1928,2514953.858,392976.9364
SDN,2011,194281.7515,95461.41943,2515065.186,386806.8449
SDN,2012,191116.9319,88902.39616,2208554.635,386668.2634
SDN,2013,187418.0834,84644.75089,2218391.291,391021.0531
SDN,2014,189364.4505,46426.85535,2234337.979,395312.6006
SDN,2015,224417.9117,71768.23444,2279452.098,397901.1356
SDN,2016,250690.6585,86793.31291,2333007.217,406706.5733
SDN,2017,244231.3129,85815.834,2351026.582,415775.3835
SDN,2018,246403.2149,88409.51175,2368822.015,425068.6162
SDN,2019,248389.1233,90830.08425,2385817.663,434556.543
SUR,1990,9576.270203,4572.288831,31717.48151,4065.822262
SUR,1991,12167.55831,5376.981686,35234.38297,3797.955793
SUR,1992,12442.47999,5472.922185,35555.92751,3703.440287
SUR,1993,11042.14495,5375.249919,37727.04659,3343.843165
SUR,1994,10985.62223,5148.379515,38414.71053,3046.935795
SUR,1995,12455.23611,5329.737925,39979.7957,2958.048041
SUR,1996,12075.5456,5303.083516,39797.2211,3267.179468
SUR,1997,11795.58673,5089.40835,41418.30314,3581.808774
SUR,1998,11935.08648,5125.377524,45034.13753,3315.591482
SUR,1999,11302.11651,4046.067267,41094.95711,3338.897176
SUR,2000,13097.60299,13733.22628,36433.09586,3180.598883
SUR,2001,13512.53265,14245.63052,33170.21334,3273.355146
SUR,2002,12725.74924,6258.451731,31884.67607,3078.034135
SUR,2003,13876.55703,7592.741438,30928.67428,3029.623889
SUR,2004,15062.18021,9538.073808,29725.17541,3375.920555
SUR,2005,18560.86246,13224.21376,29295.48083,3523.839339
SUR,2006,16249.4767,10133.19401,29793.47794,3463.941033
SUR,2007,13489.9712,8531.358935,28374.82777,3603.627282
SUR,2008,13930.25322,8317.566292,30422.02458,3131.450738
SUR,2009,15675.19076,8447.637216,33264.10854,3568.85633
SUR,2010,18653.07774,10994.32173,35225.11821,3850.926196
SUR,2011,19265.86235,14543.69395,34130.9038,3500.394842
SUR,2012,23837.49697,14532.20733,38115.92043,3609.253545
SUR,2013,26060.99113,16213.39931,40251.3274,3246.726506
SUR,2014,24286.4898,15736.12079,39940.40995,3292.017227
SUR,2015,25297.90437,16941.31401,39935.28551,3335.121841
SUR,2016,23481.83312,15375.26059,36699.22233,3325.191471
SUR,2017,24127.75645,15401.15378,36534.51482,3350.697593
SUR,2018,25593.68174,15869.28648,36951.56317,3378.309667
SUR,2019,25892.02909,15460.58814,35757.01785,3397.194217
SWE,1990,293928.686,102676.5138,1057177.455,77930.06402
SWE,1991,294058.0039,100011.4156,1104303.905,72536.73452
SWE,1992,283550.6209,92707.96513,1046994.524,76370.77964
SWE,1993,271074.1406,80936.99966,951664.3995,77507.60853
SWE,1994,272463.7849,78997.4009,969688.961,78395.9685
SWE,1995,265036.942,69011.89515,914472.408,77647.29466
SWE,1996,254247.4998,65850.29676,888096.8833,76796.38084
SWE,1997,242760.6153,57849.32534,808743.9986,77336.1172
SWE,1998,234383.6325,55188.10793,763630.1968,74545.1172
SWE,1999,223532.6159,45022.6464,704241.7263,74123.96599
SWE,2000,219025.367,42923.05002,646198.0752,72017.25268
SWE,2001,207153.9714,41013.57788,607970.1181,71027.31017
SWE,2002,199469.9238,40962.50377,573144.6462,70779.49139
SWE,2003,199477.1293,41730.69722,561763.9618,68870.38145
SWE,2004,191477.6251,37157.41692,524425.104,65425.15149
SWE,2005,186499.0857,36370.25075,510190.5341,65417.89381
SWE,2006,180390.8415,35811.61752,483274.5073,64210.70847
SWE,2007,172675.7216,31793.41327,477978.0261,66341.9268
SWE,2008,159830.7106,29140.41266,460623.0978,60687.25161
SWE,2009,152774.2367,29029.32079,445886.8325,59944.62384
SWE,2010,159579.5021,34525.31481,434248.4413,59582.14387
SWE,2011,144903.6068,28253.65993,420160.0836,57734.30283
SWE,2012,134142.7378,26090.32065,396867.6469,57295.26104
SWE,2013,127046.856,23412.22042,391028.7837,57839.03164
SWE,2014,126356.6929,21315.17168,377195.2517,58751.58072
SWE,2015,121447.6132,18463.268,364645.3735,59950.74782
SWE,2016,116949.9916,18331.31737,368016.0708,59346.15735
SWE,2017,112267.4958,17658.91465,368382.5347,59696.01669
SWE,2018,105815.06,17524.57654,358430.9669,59997.83994
SWE,2019,103744.6739,17598.24506,354059.6594,60422.96259
CHE,1990,158045.1554,36606.77985,714608.3526,55278.17243
CHE,1991,161554.1799,36470.23439,683016.4278,54446.2072
CHE,1992,156381.6063,34028.74629,629997.6211,54253.20086
CHE,1993,144575.0925,29095.48935,550162.3816,53782.07521
CHE,1994,139538.9169,26242.65792,506939.0627,54736.00621
CHE,1995,137138.1754,26090.54797,472859.4055,53191.34402
CHE,1996,132504.2334,24694.22137,458261.7569,53903.42398
CHE,1997,126897.8043,21138.82565,428071.3018,53122.41114
CHE,1998,126284.2916,22001.64389,409016.7801,53822.47821
CHE,1999,121567.6461,18987.6865,396210.8509,53304.78819
CHE,2000,121109.6886,16216.65788,371275.3278,55346.88632
CHE,2001,118827.6181,17307.83219,353049.4228,55664.4408
CHE,2002,108576.3261,14933.72208,329640.1709,54742.29377
CHE,2003,106147.3585,15213.04518,322514.2402,54140.77431
CHE,2004,103316.0406,14964.80435,307437.8677,53688.6944
CHE,2005,100850.6761,13969.39066,294256.7221,55397.12944
CHE,2006,96795.32524,13337.93026,272805.3308,54687.8568
CHE,2007,93273.92817,11613.09634,256844.4524,53786.50286
CHE,2008,91339.0942,11734.2849,247019.1406,54141.61365
CHE,2009,84857.59722,10423.3714,230571.7264,52968.44305
CHE,2010,81874.58317,10541.1148,221160.1301,53762.45806
CHE,2011,75980.41891,8503.40704,199460.604,54085.69362
CHE,2012,76059.14175,8761.338192,191814.5987,53627.92112
CHE,2013,75795.15093,8185.966132,184403.2263,53638.85976
CHE,2014,70570.98778,7467.89533,165765.969,53974.02637
CHE,2015,66255.5298,5791.620834,156871.437,53480.06614
CHE,2016,63500.00308,5386.792325,153031.6236,53487.24558
CHE,2017,60513.02988,5375.155024,146747.1323,53527.82982
CHE,2018,55934.23744,5007.091712,139514.8334,53896.80419
CHE,2019,54021.34307,4812.892669,137198.3832,54333.10761
SYR,1990,162233.2446,207896.3703,539435.3005,66709.37645
SYR,1991,174063.9118,240204.7387,571608.3649,59756.5746
SYR,1992,170972.9011,220570.3666,511483.1434,62957.89618
SYR,1993,177064.8058,218282.5508,523998.6731,67524.23469
SYR,1994,186451.5297,229130.1155,508806.3324,68830.1709
SYR,1995,192218.2017,241719.6867,468774.7691,69497.16423
SYR,1996,208977.296,254298.4116,472911.2792,71832.28277
SYR,1997,205416.4323,229392.1776,453868.0749,77172.38128
SYR,1998,214962.436,257011.4051,445703.2252,78421.00853
SYR,1999,202673.4516,260630.3129,329334.725,79658.5519
SYR,2000,201083.7601,250841.3178,317893.8437,77647.94675
SYR,2001,197121.1012,269903.7644,307006.5393,70864.80875
SYR,2002,205773.5755,260433.4269,316691.5283,77477.13328
SYR,2003,209458.102,260873.6961,313722.9834,79490.68387
SYR,2004,222930.8072,262015.5654,311542.1677,88829.5571
SYR,2005,279190.2245,354728.2779,343068.3652,91781.1823
SYR,2006,283678.5291,384247.3226,338216.1131,83887.99719
SYR,2007,295584.3652,417755.0401,324813.9407,85853.93609
SYR,2008,291638.9441,435273.4618,288702.1848,79891.4116
SYR,2009,244669.2623,373908.8476,254555.0165,79442.03144
SYR,2010,220949.7077,341757.5984,218465.6992,82682.3503
SYR,2011,205274.3069,321104.2796,209047.6878,84323.30334
SYR,2012,160821.8567,262450.3028,169116.05,76104.43944
SYR,2013,115298.1163,148763.6611,148984.8548,57032.69277
SYR,2014,101434.4754,119226.2559,140999.6045,53916.64032
SYR,2015,95780.44374,119194.9865,137589.063,53355.17008
SYR,2016,95780.7428,133181.7111,132047.5736,53476.67809
SYR,2017,96495.30015,138854.2926,129002.7826,54395.38402
SYR,2018,95095.53626,137448.4158,126665.4577,55946.16312
SYR,2019,98126.50789,141186.5815,126533.2193,57928.02361
TWN,1990,545542.5711,524673.6078,1778564.405,127816.8995
TWN,1991,579010.4399,516270.13,1864681.352,131835.2338
TWN,1992,626822.9889,502461.2307,1974872.52,144116.2209
TWN,1993,666537.3551,483900.0985,2077688.344,143142.1524
TWN,1994,702899.2185,451578.1484,2159979.232,141812.844
TWN,1995,710670.7661,429702.4795,2110959.442,149906.0801
TWN,1996,721013.2766,383519.3216,2094003.502,150513.0375
TWN,1997,725577.2661,359640.4454,2099492.734,151980.9737
TWN,1998,719069.1258,332550.6787,2014667.803,144369.7038
TWN,1999,700696.4296,234358.2325,1931225.792,127057.0003
TWN,2000,719583.6698,228778.3867,1938510.093,114994.2692
TWN,2001,708908.5543,220438.0287,1816150.73,113889.8279
TWN,2002,696204.043,202636.0231,1697940.13,109675.1111
TWN,2003,682373.1836,198160.8279,1606448.662,102396.6418
TWN,2004,650099.9832,182890.1354,1460486.764,103938.2047
TWN,2005,609639.1123,169093.3948,1337201.326,102115.2911
TWN,2006,563224.7391,167923.1102,1229410.417,104850.4107
TWN,2007,553951.0752,162712.7183,1143175.704,104159.3378
TWN,2008,525412.6986,145836.4387,1047524.303,98378.99183
TWN,2009,475399.3554,125106.5567,941768.7951,96409.74288
TWN,2010,489578.551,126131.6601,885380.7616,93398.45442
TWN,2011,464290.6647,129981.944,765424.1381,94006.52849
TWN,2012,419481.6956,115869.7649,636442.765,94805.54477
TWN,2013,388272.0465,101891.3593,518015.5696,90950.29777
TWN,2014,378568.5478,99179.30997,529726.4216,88755.9342
TWN,2015,371771.6323,92444.21362,561678.869,86074.50637
TWN,2016,368691.8303,95869.60974,592364.202,86310.06292
TWN,2017,350942.2538,88149.1875,541208.1206,86476.21348
TWN,2018,332979.3609,81402.72734,503578.9134,86524.12297
TWN,2019,302438.0236,72195.35659,454766.8413,86226.5765
TJK,1990,87302.406,86688.38762,552621.4746,17124.15958
TJK,1991,76250.54968,68762.35217,503185.6077,17527.13826
TJK,1992,60778.40412,48708.32686,451382.4864,17762.17678
TJK,1993,47120.55839,34244.65209,383844.2173,17450.15363
TJK,1994,35983.25511,18890.71221,344379.7491,17633.09712
TJK,1995,33861.67805,15119.6409,342670.46,17847.7793
TJK,1996,32724.48346,14463.00569,342607.7355,17962.7026
TJK,1997,31922.25571,12982.77121,347908.6269,17993.65927
TJK,1998,30666.6902,13337.72437,350995.8075,18092.44817
TJK,1999,26096.66858,11296.64219,347960.509,17997.96601
TJK,2000,26446.30594,10315.5774,356847.4584,16175.16356
TJK,2001,30625.77078,11216.54723,396001.9692,16232.62952
TJK,2002,36513.42212,12480.04959,427554.0946,16854.02536
TJK,2003,35443.16751,12674.36591,423376.2926,17159.82795
TJK,2004,39370.02464,14032.09965,460132.7475,17593.46379
TJK,2005,38292.89279,13716.60386,450369.2569,18004.74147
TJK,2006,41122.46889,15068.66571,493934.0368,18456.52747
TJK,2007,49710.35882,18031.72916,575174.605,18898.4783
TJK,2008,51795.71309,19460.53223,572253.2043,19328.27053
TJK,2009,54492.51404,20091.87198,578289.1422,19589.86147
TJK,2010,54432.29095,19961.87136,574207.7829,19578.81132
TJK,2011,55893.38565,22244.67484,572774.5484,19928.87377
TJK,2012,60375.87504,23136.79163,637654.9068,20347.4478
TJK,2013,62151.38066,24799.63351,644944.472,20798.41861
